USC00411337,20240502,SNOW,0,,,7,
USC00411700,20240526,SNWD,0,,,7,0800
USC00242820,20240505,SNOW,0,,,7,
USW00012923,20240508,TMIN,256,,,W,
USW00003757,20240517,TMIN,150,,,W,
US10gree010,20240502,PRCP,348,,,N,0700
USR0000CSDC,20240504,TAVG,64,,,U,
ASN00005008,20240531,PRCP,0,,,a,
USC00329445,20240530,TOBS,156,,,7,0500
ARM00087022,20240524,PRCP,0,,,S,
ASN00095048,20240510,TMAX,155,,,a,
TZ000063756,20240513,TAVG,243,H,,S,
CA1QC000066,20240513,PRCP,25,,,N,0700
US1COBO0282,20240525,SNOW,0,,,N,0700
US1ALBW0088,20240526,PRCP,0,,,N,0700
US1NYGN0013,20240522,PRCP,0,,,N,0800
USS0020L10S,20240526,TAVG,87,,,T,
MGM00044225,20240502,TMIN,-4,,,S,
GME00128614,20240515,PRCP,47,,,E,
USW00004916,20240514,SNOW,0,,,W,
US1VAGC0004,20240509,PRCP,0,,,N,0700
US1ORMN0078,20240527,PRCP,0,,,N,0800
USC00171628,20240520,PRCP,0,,,7,0700
US1NCDH0034,20240506,PRCP,165,,,N,0700
USS0016A04S,20240514,TMAX,142,,,T,
SP000008202,20240524,TMAX,261,,,E,
USS0014A14S,20240528,TMIN,21,,,T,
USC00344951,20240524,PRCP,0,,,7,2400
US1FLJF0009,20240524,PRCP,0,,,N,0700
USW00012932,20240514,WT01,1,,,W,
USC00352406,20240516,SNWD,0,,,7,
CA1NB000053,20240505,SNOW,0,,,N,0700
USC00241081,20240507,TMIN,67,,,7,
RSM00037107,20240523,TAVG,183,H,,S,
US1TXNC0005,20240511,PRCP,0,,,N,0700
USC00143554,20240524,PRCP,0,,,7,0700
US1WIDA0133,20240515,DAPR,4,,,N,0930
RQW00011641,20240510,WSF5,125,,,W,
USC00052223,20240517,TMAX,261,,,7,0700
USC00055116,20240515,TMAX,267,,,7,0800
US1NYDL0032,20240528,SNOW,0,,,N,0700
US1INHY0038,20240531,SNOW,0,,,N,0700
USS0020H06S,20240528,TMIN,62,,,T,
CA1BC000036,20240509,PRCP,0,,,N,0700
USW00013985,20240527,ADPT,56,,,W,
USC00291286,20240518,TOBS,178,,,7,0800
US1MIVB0013,20240529,WESF,0,,,N,0700
US1OHAT0022,20240501,PRCP,89,,,N,0700
US1COLP0117,20240525,PRCP,0,,,N,0715
US1NYAB0001,20240520,SNOW,0,,,N,0630
USC00411578,20240528,SNOW,0,,,7,
ASN00003030,20240525,TMAX,340,,,a,
USW00014764,20240528,ASLP,10037,,,W,
US1SCSP0124,20240525,SNOW,0,,,N,0700
CHM00053863,20240506,PRCP,25,,,S,
USC00145152,20240508,TMIN,61,,,7,0700
USS0050N07S,20240525,TMAX,156,,,T,
GME00130534,20240505,TMAX,194,,,E,
US1TXLL0026,20240525,SNOW,0,,,N,0900
USC00250001,20240513,PRCP,30,,,7,0800
US1CASA0005,20240509,PRCP,0,,,N,0600
USW00023049,20240501,AWND,44,,,W,
USW00024018,20240514,ASLP,10071,,,W,
USW00053847,20240520,PGTM,1422,,,W,
USW00093950,20240529,WSF2,40,,,W,
US1SDCP0009,20240501,PRCP,66,,,N,0700
USR0000MSEA,20240524,TMIN,22,H,,U,
USC00135230,20240513,SNOW,0,,,7,
US1NVCK0039,20240507,PRCP,0,,,N,0700
USC00053016,20240503,SNOW,0,,,7,
USC00296275,20240531,SNWD,0,,,7,
USS0020B11S,20240525,PRCP,0,,,T,
GME00132490,20240506,TMIN,66,,,E,
USC00040931,20240506,PRCP,0,,,7,0800
USC00136566,20240529,SNOW,0,,,7,
USC00319026,20240524,SNOW,0,,,7,
US1TXWM0259,20240505,PRCP,488,,,N,0700
US1INLK0063,20240512,PRCP,0,,,N,0700
ASN00079097,20240501,TMIN,85,,,a,
US1TXEP0136,20240512,SNOW,0,,,N,0700
USW00026656,20240521,TMIN,9,,,R,
MXM00076647,20240522,TAVG,317,H,,S,
US1SDBR0038,20240528,WESF,0,,,N,0700
US1TXCML012,20240501,PRCP,3,,,N,0700
USC00390834,20240507,SNWD,0,,,7,1800
USW00013752,20240528,AWND,26,,,W,
USC00264037,20240506,TMAX,139,,,7,0930
USC00254335,20240528,PRCP,0,,,7,0800
ASN00086213,20240526,PRCP,0,,,a,
US1TXMDL043,20240517,PRCP,140,,,N,0800
USW00094185,20240517,RHAV,35,,,W,
USW00054781,20240522,WSF2,72,,,W,
ITM00016219,20240521,PRCP,351,B,,S,
USW00024128,20240509,RHMX,82,,,W,
US1MDMG0106,20240514,SNOW,0,,,N,0445
USC00391621,20240511,TMAX,233,,,7,0700
US1TNGY0008,20240502,SNOW,0,,,N,0730
US1COAM0036,20240524,PRCP,0,,,N,0700
KZ000036819,20240529,TMAX,249,,,S,
USW00003856,20240528,TAVG,249,H,,S,
USW00053858,20240524,AWBT,244,,,W,
USC00416368,20240527,TOBS,233,,,7,0800
USC00144464,20240521,TMIN,139,,,7,0700
CHM00053915,20240516,TMIN,112,,,S,
US1PAMT0090,20240505,PRCP,58,,,N,0700
USS0011P08S,20240509,TAVG,12,,,T,
USC00515275,20240524,WDF2,30,,,W,
US10otoe004,20240531,PRCP,48,,,N,0700
US1NVCK0104,20240517,PRCP,0,,,N,0700
US1MOND0006,20240516,SNOW,0,,,N,0700
US1NYBM0059,20240506,PRCP,51,,,N,0800
USS0013C31S,20240518,WESD,0,,,T,
USC00179720,20240517,TMIN,106,,,7,0700
SV000001008,20240502,PRCP,0,,,S,
US1CASK0003,20240520,SNOW,0,,,N,0800
USC00479046,20240501,EVAP,53,,,7,
US1CODG0331,20240524,PRCP,0,,,N,0700
SPE00156612,20240525,TMIN,116,,,E,
USC00012209,20240501,TMIN,156,,,7,0800
USC00268822,20240504,TMIN,78,,,7,0700
USC00381770,20240517,TMIN,161,,,7,0800
SWE00138648,20240509,SNWD,0,,,E,
USW00094830,20240518,ASLP,10119,,,W,
US1MAHD0040,20240508,SNOW,0,,,N,0700
USC00089120,20240509,TMIN,189,,,7,0800
AM000037815,20240506,TMIN,12,,,S,
USC00118293,20240510,TOBS,117,,,7,0700
USC00342660,20240526,PRCP,145,,,7,0700
ASN00055321,20240507,PRCP,0,,,a,
USW00003167,20240528,TMAX,194,,,W,
ASN00027045,20240504,TMIN,220,,,a,
USC00241342,20240526,TMAX,167,,,7,0630
NOE00134214,20240524,TMAX,239,,,E,
US1PACN0010,20240514,SNOW,0,,,N,0800
FR000007255,20240530,TAVG,137,H,,S,
USC00026250,20240509,TMAX,294,,,7,0800
USR0000OCAN,20240512,TMAX,189,H,,U,
USC00275995,20240501,TMIN,50,,,7,0800
ASN00012044,20240528,TMAX,214,,,a,
USC00203632,20240526,TOBS,128,,,7,0700
US1NMBR0189,20240502,PRCP,0,,,N,0700
SWE00139962,20240511,TMAX,170,,,E,
SWE00140856,20240502,TMIN,15,,,E,
US1RIPR0050,20240530,SNOW,0,,,N,0700
USR0000TMAA,20240506,TAVG,241,,,U,
TUM00017160,20240524,PRCP,36,,,S,
USW00094911,20240507,WDF2,240,,,W,
US1ILCN0007,20240502,PRCP,0,,,N,0700
US1MAES0064,20240510,WESF,0,,,N,0700
USC00217107,20240527,SNWD,0,,,7,0800
US1MNSE0011,20240517,PRCP,0,T,,N,0700
US1COLR0391,20240511,SNWD,0,,,N,0700
US1ILMD0012,20240516,PRCP,0,,,N,0700
US1INLK0119,20240503,PRCP,211,,,N,0725
US1PAMF0008,20240522,PRCP,0,,,N,0700
US1KYAL0020,20240530,SNOW,0,,,N,0700
US1WIMW0121,20240516,SNOW,0,,,N,0800
USC00246893,20240531,SNOW,0,,,7,
USW00014771,20240507,WDF5,350,,,W,
CHM00057014,20240530,TAVG,213,H,,S,
USR0000OPEB,20240531,TMIN,11,H,,U,
USC00357641,20240521,SNWD,0,,,7,
USC00143984,20240504,SNWD,0,,,7,0800
US1WIDG0035,20240513,PRCP,0,,,N,1800
USS0012L15S,20240517,TAVG,112,,,T,
USC00353402,20240522,SNOW,0,,,7,
RSM00029602,20240514,PRCP,5,B,,S,
US1SDHR0024,20240524,PRCP,279,,,N,0800
USC00208706,20240519,TMAX,289,,,7,0800
ASN00008137,20240521,TMIN,104,,,a,
USW00013736,20240525,ADPT,172,,,W,
USW00012962,20240517,PRCP,0,,,W,2400
FR000007510,20240512,TAVG,158,H,,S,
US1DESS0064,20240524,PRCP,13,,,N,0800
PKM00041696,20240531,TMIN,145,,,S,
USC00443375,20240516,SNWD,0,,,7,0700
USC00465353,20240506,SNWD,0,,,7,0700
USW00093805,20240520,TMIN,200,,,W,2400
USC00275712,20240519,SNOW,0,,,7,
USS0008G07S,20240523,SNWD,330,,,T,
USC00243581,20240531,TMAX,189,,,7,0700
USS0013D16S,20240514,TMAX,150,,,T,
US1NJMD0097,20240503,SNOW,0,,,N,0700
USC00382260,20240516,TOBS,167,,,7,0700
ASN00070321,20240512,PRCP,108,,,a,
NLE00152477,20240521,PRCP,158,,,E,
USW00012849,20240529,AWND,34,,,W,
US1PAAD0006,20240530,PRCP,66,,,N,0700
US1TXWK0029,20240514,PRCP,13,,,N,0800
US1MNOL0083,20240523,PRCP,0,,,N,0700
US1MELN0027,20240519,PRCP,173,,,N,0700
US1TXBST190,20240508,PRCP,0,,,N,0800
USC00218729,20240506,PRCP,0,,,7,0630
US1TXBXR495,20240529,PRCP,56,,,N,0640
SPE00120260,20240515,TMAX,125,,,E,
NLE00113736,20240504,TMAX,124,,,E,
US1MNCN0069,20240519,PRCP,10,,,N,0700
USC00405089,20240514,PRCP,198,,,7,0700
USS0013H05S,20240517,SNWD,762,,,T,
USW00003954,20240519,PRCP,79,,,W,
US1MNKB0017,20240527,PRCP,0,,,N,0700
USC00346386,20240524,TMIN,167,,,7,0700
USC00473405,20240520,SNOW,0,,,7,
USW00014827,20240524,TAVG,221,H,,S,
USC00092180,20240515,SNOW,0,,,7,
USC00425138,20240530,TMIN,67,,,7,0800
US1CASH0006,20240517,PRCP,0,,,N,0700
ASN00046130,20240531,PRCP,180,,,a,
USW00013988,20240510,WSF2,72,,,W,
USW00093783,20240531,WDF2,360,,,W,
USC00145853,20240505,SNOW,0,,,7,
USC00391579,20240502,MNPN,89,,,7,
USW00053175,20240502,TMAX,233,,,W,
US1CAHM0012,20240508,PRCP,0,,,N,0800
CA1NS000175,20240531,SNWD,0,,,N,0730
USS0021B21S,20240518,TOBS,25,,,T,
US1NJCN0005,20240529,SNOW,0,,,N,0715
US1MNWR0124,20240513,PRCP,0,,L,N,0800
USC00411920,20240521,SNWD,0,,,7,
USC00338062,20240516,TMIN,111,,,7,0700
ASN00025042,20240504,PRCP,0,,,a,
RSM00022212,20240522,PRCP,0,B,,S,
ARM00087289,20240503,TMIN,140,,,S,
US1COBO0380,20240507,PRCP,0,,,N,0700
US1ORCS0030,20240527,PRCP,0,,,N,0700
USC00391049,20240507,TOBS,117,,,7,0700
USW00022521,20240525,TMIN,228,,,W,2400
US1OHCW0003,20240515,SNOW,0,,,N,0600
ASN00070308,20240507,PRCP,0,,,a,
SWE00115961,20240515,TAVG,167,H,,S,
USW00000349,20240505,WT01,1,,,W,
USR0000NNAC,20240518,TMIN,217,H,,U,
USC00206012,20240506,SX32,206,,,7,0800
RSM00023305,20240529,TAVG,-2,H,,S,
US1ILCN0004,20240509,PRCP,51,,,N,0700
USC00034638,20240531,TMAX,283,,,7,0700
MXM00076225,20240517,PRCP,0,,,S,
USC00343820,20240517,TMIN,161,,,7,2400
USC00020808,20240510,PRCP,0,,,7,0700
ASN00040020,20240528,PRCP,0,,,a,
USW00003802,20240508,TMAX,278,,,W,2400
USS0011L01S,20240510,TMIN,-24,,,T,
USC00035820,20240508,SNOW,0,,,7,
USR0000NWMT,20240511,TMAX,156,H,,U,
USC00417944,20240508,TOBS,250,,,7,0800
USW00013776,20240516,TMAX,283,,,W,2400
FIE00146162,20240522,TMAX,160,,,E,
USS0007F01S,20240524,TMAX,93,,,T,
USC00432314,20240514,TMIN,44,,,7,0700
USC00145210,20240518,MXPN,206,,,7,
USS0013B25S,20240508,TAVG,42,,,T,
USW00024227,20240522,WDF2,270,,,W,
USC00348042,20240505,SNWD,0,,,7,0700
ID000097900,20240509,TAVG,284,H,,S,
USW00013781,20240520,RHMN,66,,,W,
USC00390128,20240516,TMAX,233,,,7,0700
US1MOFSA139,20240515,PRCP,28,,,N,0700
USC00132724,20240507,PRCP,241,,,7,0700
USW00053182,20240506,TMAX,281,,,R,
US1INRN0006,20240524,SNOW,0,,,N,0700
USW00094967,20240504,WSF2,81,,,W,
ASN00023129,20240517,PRCP,0,,,a,
USS0005G05S,20240509,TAVG,-6,,,T,
US1KSSA0056,20240523,PRCP,0,,,N,0830
US1CASD0012,20240514,SNOW,0,,,N,0700
USC00200718,20240517,TOBS,61,,,7,0800
US1KSSG0200,20240509,SNOW,0,,,N,0800
ASN00036022,20240512,PRCP,0,,,a,
USS0006K04S,20240521,TAVG,-31,,,T,
USC00018812,20240527,SNOW,0,,,7,
USC00084095,20240519,TMIN,250,,,7,0700
USC00132789,20240516,SNWD,0,,,7,0800
GME00128014,20240524,TMIN,127,,,E,
US1SCCL0037,20240502,PRCP,0,,,N,0700
USR0000CLDR,20240506,TMIN,-17,H,,U,
US1NMSF0071,20240531,PRCP,0,,,N,0752
CA1ON000784,20240515,PRCP,0,,,N,0800
US1NELC0002,20240504,PRCP,94,,,N,0700
USW00094107,20240514,TMIN,28,,,W,
USC00316349,20240506,SNWD,0,,,7,2400
USW00024126,20240530,PRCP,0,,,W,
USR0000CJOH,20240530,TMIN,56,H,,U,
US1PAWN0026,20240507,PRCP,5,,,N,0700
USC00263960,20240513,TMIN,44,,,7,0800
AR000875440,20240526,TMAX,108,,,S,
NLE00109230,20240516,SNWD,0,,,E,
USW00026528,20240524,PRCP,0,,,W,2400
US1SDPK0028,20240501,SNOW,0,,,N,0700
USC00128784,20240509,SNWD,0,,,7,0530
US1NYUL0046,20240508,SNOW,0,,,N,0700
US1CARV0081,20240520,PRCP,0,,,N,0700
ASN00028004,20240530,PRCP,0,,,a,
ROE00108901,20240522,TMAX,248,,,E,
US1NEAD0014,20240519,WESF,0,,,N,0700
US1MIMB0069,20240525,PRCP,102,,,N,0700
GME00132130,20240512,PRCP,0,,,E,
US1NYCQ0041,20240521,PRCP,0,,,N,0700
USW00093819,20240530,RHAV,55,,,W,
USW00014732,20240529,ADPT,117,,,W,
US1WAKP0064,20240509,SNOW,0,,,N,0700
USC00508020,20240505,SNWD,0,,,7,0900
US1COAU0079,20240529,PRCP,0,,,N,0600
USC00272999,20240514,TOBS,94,,,7,0700
GME00126490,20240526,SNWD,0,,,E,
USC00295965,20240507,PRCP,0,,,7,1600
USC00036506,20240501,SNWD,0,,,7,0700
USC00301068,20240527,TMAX,283,,,7,0700
ASN00079046,20240526,PRCP,0,,,a,
USW00023067,20240502,ADPT,-17,,,W,
NOE00111336,20240523,PRCP,0,,,E,
GMM00010827,20240510,TMAX,179,,,E,
USC00344205,20240528,SN32,228,,,7,2400
USC00419346,20240506,SNWD,0,,,7,0800
USW00003999,20240509,AWBT,239,,,W,
USW00013881,20240512,RHAV,52,,,W,
USW00053860,20240518,RHMX,87,,,W,
ASN00001019,20240529,PRCP,0,,,a,
US1AZMR0619,20240515,SNOW,0,,,N,0700
CA1ON000646,20240507,SNOW,0,,,N,0830
US1MABA0018,20240510,PRCP,25,,,N,0745
US1TNCF0027,20240529,PRCP,0,,,N,0700
US1FLMT0019,20240512,PRCP,0,,,N,0700
USC00483031,20240523,TOBS,33,,,7,1800
USW00094728,20240520,WSF2,40,,,W,
USW00063890,20240518,TMIN,200,,,W,
CHM00058321,20240508,TMAX,284,,,S,
USC00358407,20240501,TOBS,83,,,7,0800
USC00200146,20240524,TOBS,128,,,7,0700
USC00321362,20240529,SNWD,0,,,7,0800
USC00214994,20240526,SNWD,0,,,7,0800
USS0005N11S,20240510,WESD,0,,,T,
US1TXRN0002,20240503,PRCP,132,,,N,0700
US1AZYV0159,20240529,PRCP,0,,,N,0700
USC00419605,20240520,TOBS,256,,,7,
CA1NS000217,20240527,PRCP,0,,,N,0800
USC00408562,20240524,SN32,206,,,7,0600
US1NVWH0002,20240510,WESD,0,,,N,0700
USC00041948,20240516,TMIN,122,,,7,0800
USC00290225,20240517,PRCP,46,,,7,0800
USC00176706,20240511,SNOW,0,,,7,
CHM00056116,20240502,TMIN,-10,,,S,
USC00303322,20240501,TOBS,111,,,7,
US1ORBN0085,20240528,SNOW,0,,,N,0800
US1ILFY0002,20240522,PRCP,107,,,N,0800
RSM00025123,20240520,TMAX,112,,,S,
USR0000MYAA,20240523,TMAX,144,H,,U,
AGM00060423,20240528,TAVG,233,H,,S,
USC00317615,20240503,TMIN,144,,,7,1900
USW00004134,20240508,TMIN,0,,,W,
USS0005J46S,20240527,WESD,4216,,,T,
USC00421144,20240505,TMAX,228,,,7,0800
ASN00041275,20240516,PRCP,0,,,a,
PKM00041696,20240504,TMAX,250,,,S,
USC00056832,20240513,TOBS,72,,,7,0800
US1Butl4408,20240527,PRCP,0,,,N,0700
US1VARDC001,20240501,SNWD,0,,,N,0510
USW00064705,20240503,TMIN,106,,,W,
US1MNMT0006,20240512,SNOW,0,,,N,0700
ASN00041359,20240520,TMAX,209,,,a,
US1NYER0051,20240507,PRCP,0,,,N,0700
USW00026563,20240517,TMAX,105,,,R,
GME00131242,20240526,PRCP,0,,,E,
USC00053867,20240519,TOBS,167,,,7,1800
USW00094128,20240520,AWND,31,,,W,
NLE00109006,20240507,SNWD,0,,,E,
AGM00060549,20240509,TAVG,203,H,,S,
USW00024036,20240519,WDF5,220,,,W,
USW00054772,20240531,WSF5,112,,,W,
ASN00015548,20240510,TAVG,217,H,,S,
USC00297481,20240514,TMIN,94,,,7,0630
USC00403447,20240519,SNWD,0,,,7,0600
US10garf004,20240502,PRCP,155,,,N,0700
USW00000263,20240527,WDF5,160,,,W,
USW00013736,20240506,ASTP,9699,,,W,
US1OHCB0022,20240512,PRCP,183,,,N,0700
USC00277833,20240513,TMIN,44,,,7,0700
ASN00060103,20240515,PRCP,0,,,a,
USC00315830,20240505,SNWD,0,,,7,0800
USW00013966,20240525,ADPT,206,,,W,
US1KSDP0005,20240528,MDPR,284,,,N,0800
USC00366955,20240509,PRCP,0,,,7,0800
US1NMSF0055,20240531,PRCP,0,,,N,0700
USC00217602,20240520,SNWD,0,,,7,0800
USW00003026,20240519,WSF2,139,,,W,
ASN00061382,20240531,PRCP,0,,,a,
US1TNSR0089,20240523,PRCP,394,,,N,0504
ASN00047019,20240513,TMIN,90,,,a,
AM000037801,20240531,TAVG,156,H,,S,
FIE00142495,20240516,TMAX,146,,,E,
CA1NB000001,20240506,WESF,0,,,N,0800
USW00004720,20240531,WDF5,340,,,W,
US1IACN0022,20240511,SNWD,0,,,N,0600
USC00044405,20240515,SNOW,0,,,7,
USW00093909,20240505,WDF5,70,,,W,
JAM00047945,20240531,TAVG,278,H,,S,
USC00417944,20240526,MXPN,344,,,7,
USR0000GMCR,20240525,TMAX,317,H,,U,
USW00014992,20240501,RHMX,80,,,W,
USW00012917,20240503,ADPT,200,,,W,
USC00418040,20240514,MXPN,228,,,7,
USC00034106,20240507,PRCP,193,,,7,0800
MAM00067067,20240508,TMIN,155,,,S,
US1FLHN0014,20240514,PRCP,0,,,N,0700
JA000047606,20240521,PRCP,0,B,,S,
US1IATM0004,20240525,PRCP,152,,,N,0700
USW00014933,20240509,TMAX,200,,,W,2400
FMC00914429,20240503,PRCP,0,,,7,0800
USC00133584,20240507,SNOW,0,,,7,
USC00331785,20240524,SNOW,0,,,7,
USC00020871,20240523,TMIN,-17,,,7,0800
USW00093846,20240525,ADPT,183,,,W,
ASN00019108,20240522,PRCP,0,,,a,
RSM00022383,20240502,TAVG,-76,H,,S,
USW00094038,20240506,WDF5,120,,,W,
US1CTLT0051,20240521,PRCP,0,,,N,0600
USC00115097,20240507,TMAX,222,,,7,0700
USC00166686,20240509,TMAX,322,,,7,2400
RSM00024671,20240517,TMAX,115,,,S,
USC00211691,20240510,SNWD,0,,,7,1830
ARM00087509,20240529,TMIN,9,,,S,
USW00093983,20240528,AWND,43,,,W,
ASN00040120,20240528,PRCP,0,,,a,
USC00091640,20240524,TMIN,161,,,7,0800
USC00471847,20240508,PRCP,117,,,7,1600
US1NCPM0030,20240529,PRCP,0,,,N,0700
USW00012953,20240503,WT08,1,,,W,
ASN00058214,20240529,TMAX,230,,,a,
USS0014D02S,20240526,WESD,0,,,T,
US1WAKP0031,20240502,SNOW,0,,,N,0700
USC00208184,20240525,TMAX,278,,,7,0700
IT000162580,20240523,PRCP,0,B,,S,
USC00126435,20240527,TOBS,217,,,7,1700
RSM00022641,20240516,PRCP,10,B,,S,
US1CTNH0072,20240524,MDPR,348,,,N,0700
US1INVN0041,20240506,PRCP,216,,,N,0700
US1MNRM0239,20240518,PRCP,127,,,N,0700
USC00420928,20240502,TMIN,-17,,,7,1600
USR0000CSCI,20240502,TMIN,72,H,,U,
US1MDHW0046,20240516,PRCP,13,,,N,0700
USC00206080,20240520,SNWD,0,,,7,0730
ASN00014927,20240504,PRCP,0,,,a,
US1MOFSA065,20240504,SNWD,0,,,N,0700
USW00014836,20240526,SNOW,0,,,W,
USW00094119,20240524,RHMN,33,,,W,
CHM00058457,20240521,PRCP,0,,,S,
USW00094989,20240530,WDF2,140,,,W,
USW00013994,20240527,RHMX,87,,,W,
SPE00119837,20240521,PRCP,2,,,E,
UKE00105871,20240510,PRCP,0,,,E,
USC00122814,20240523,TMIN,150,,,7,2400
US1TXTN0086,20240527,SNOW,0,,,N,0900
USC00395648,20240515,PRCP,25,,,7,0700
US1ORBK0020,20240524,PRCP,0,,,N,0700
USW00023152,20240525,PRCP,0,,,W,
USS0022G21S,20240517,PRCP,0,,,T,
USC00386209,20240522,TOBS,172,,,7,0700
USC00246672,20240522,SNOW,0,,,7,
US1ORJS0010,20240516,PRCP,0,,,N,0830
USC00248380,20240517,TOBS,72,,,7,1400
KZ000035849,20240515,TAVG,177,H,,S,
US1MNGH0043,20240513,PRCP,0,,,N,0700
USC00148847,20240517,TMAX,278,,,7,2400
USW00004825,20240525,WDF5,280,,,W,
US1COPW0027,20240530,PRCP,0,,,N,0700
USS0021C41S,20240508,TMAX,92,,,T,
USW00094052,20240506,WT03,1,,,W,
USW00014755,20240518,TMAX,56,,,W,0100
USC00417622,20240522,WDMV,148,,,7,
USC00233838,20240527,PRCP,28,,,7,0800
UKE00105909,20240524,TMAX,198,,,E,
US1TXEL0078,20240519,SNOW,0,,,N,0900
USC00143759,20240529,TOBS,167,,,7,0800
USS0011K22S,20240505,TMIN,-27,,,T,
RSM00022912,20240523,TMIN,29,,,S,
CHM00052787,20240520,TMAX,188,,,S,
USC00386114,20240505,TOBS,189,,,7,0700
US1TXBRT156,20240523,PRCP,3,,,N,0700
USW00003813,20240507,WDF5,230,,,W,
USC00310506,20240526,TMAX,217,,,7,0800
US1VTLM0001,20240531,SNWD,0,,,N,0730
USW00024132,20240516,TMAX,244,,,W,2400
USC00052281,20240523,TOBS,-17,,,7,0700
US1KSEL0037,20240526,PRCP,0,T,,N,0700
NG000061043,20240527,TMIN,295,,,S,
ASN00010040,20240515,PRCP,0,,,a,
US1COBO0521,20240530,SNOW,0,,,N,0700
ASN00012013,20240525,PRCP,0,,,a,
ASN00073019,20240505,PRCP,18,,,a,
RSM00031439,20240522,TMAX,165,,,S,
AYM00089022,20240510,TAVG,-156,H,,S,
USW00094822,20240527,WDF5,250,,,W,
USC00204808,20240524,PRCP,0,,,7,0800
AGM00060620,20240510,PRCP,0,,,S,
USS0011C04S,20240525,TMIN,-25,,,T,
NLE00109304,20240516,PRCP,67,,,E,
USC00297180,20240512,TMAX,194,,,7,1700
USW00094994,20240529,AWND,11,,,W,
AM000037699,20240502,TAVG,132,H,,S,
US1FLPB0081,20240515,PRCP,0,,,N,0700
US1SDLN0001,20240501,PRCP,36,,,N,0700
USR0000CCSH,20240518,TMIN,106,H,,U,
USS0020G02S,20240528,TAVG,95,,,T,
USS0010D35S,20240527,TMIN,23,,,T,
USC00282210,20240518,PRCP,0,T,,7,0800
FR000007510,20240515,TAVG,132,H,,S,
USC00173295,20240501,PRCP,10,,,7,2400
GME00132430,20240521,TMAX,247,,,E,
USC00325638,20240522,SNOW,0,,,7,
US1MNAA0107,20240506,PRCP,0,,,N,0700
USC00117457,20240509,TOBS,100,,,7,2400
NLE00109302,20240516,PRCP,27,,,E,
US1MOBU0003,20240512,PRCP,0,,,N,0705
USS0011H03S,20240531,TOBS,37,,,T,
USC00243113,20240507,SNWD,0,,,7,0800
USC00153714,20240508,WT01,1,,,7,
US1TXFR0001,20240502,SNOW,0,,,N,0800
USW00094868,20240510,TMAX,156,,,W,
USS0045R01S,20240510,TMAX,111,,,T,
USC00142881,20240504,SNWD,0,,,7,0700
US1WIPK0004,20240505,PRCP,119,,,N,0800
USW00026492,20240516,TMAX,83,,,W,
ASN00076109,20240531,PRCP,86,,,a,
USS0011E30S,20240531,TMIN,-18,,,T,
LYM00062014,20240508,TMAX,275,,,S,
US1TXBRT055,20240520,SNOW,0,,,N,0700
SA000040430,20240526,TAVG,351,H,,S,
US1TXGP0101,20240511,PRCP,0,,,N,0700
US1IALN0059,20240521,PRCP,28,,,N,0600
USW00004851,20240524,WSF2,81,,,W,
USS0015J06S,20240526,TMAX,154,,,T,
USS0005K05S,20240518,PRCP,0,,,T,
US1CASF0017,20240501,SNOW,0,,,N,0700
US1Nema4066,20240509,PRCP,0,,,N,0700
USW00094723,20240517,TMAX,217,,,W,
USC00416959,20240525,TMIN,183,,,7,0800
USW00004852,20240514,WSF2,40,,,W,
US1CTLT0007,20240502,MDPR,20,,,N,0700
ASN00051018,20240530,PRCP,0,,,a,
USC00475335,20240510,SNWD,0,,,7,0700
USR0000AHAV,20240511,TMIN,150,H,,U,
CA1SK000108,20240514,SNOW,0,,,N,0900
USW00014946,20240516,PRCP,0,,,W,2400
USC00212561,20240518,TMAX,189,,,7,0800
USC00084571,20240506,TMIN,250,,,7,2400
US1SCSM0035,20240523,PRCP,0,,,N,0800
US1ORWS0060,20240511,PRCP,0,,,N,0800
GME00126622,20240512,TMIN,78,,,E,
KZ000029807,20240505,TAVG,69,H,,S,
ASN00033299,20240516,PRCP,10,,,a,
USC00478723,20240515,TMAX,117,,,7,0800
USC00134894,20240523,TMIN,106,,,7,0700
RSM00025503,20240512,TMAX,119,,,S,
USC00362942,20240527,SNOW,0,,,7,
USC00154449,20240505,TOBS,183,,,7,0700
US10chey010,20240513,PRCP,0,,,N,0700
ASN00014803,20240505,PRCP,0,,,a,
SWE00139684,20240519,TMIN,88,,,E,
US1NCDH0081,20240510,PRCP,0,,,N,0636
USC00478540,20240527,TMAX,167,,,7,0700
USC00243486,20240529,SNOW,0,,,7,
USC00211374,20240519,TMIN,78,,,7,0800
USW00014880,20240528,TMIN,122,,,W,
USC00080945,20240507,SNOW,0,,,7,
US1SCED0016,20240530,PRCP,0,,,N,0522
ASN00022835,20240505,PRCP,0,,,a,
USS0011G06S,20240519,TMIN,-10,,,T,
USC00096148,20240507,TOBS,206,,,7,0800
SWE00138362,20240505,PRCP,80,,,E,
USS0008L02S,20240505,SNWD,0,,,T,
GME00123574,20240522,PRCP,0,,,E,
USC00142827,20240502,SNWD,0,,,7,0800
US1MIWY0081,20240525,PRCP,66,,,N,0700
USW00053854,20240507,WSF2,76,,,W,
USC00041159,20240503,SNOW,0,,,7,
US1TXCML301,20240507,SNOW,0,,,N,1000
RSM00030695,20240528,TMAX,183,,,S,
GME00131182,20240520,TMAX,215,,,E,
ASN00029126,20240511,TAVG,226,H,,S,
US1WIRS0003,20240529,PRCP,38,,,N,0700
